"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Coherence","Accuracy","Training","exclude_subj"
544,1,"1",30,2.23781415321492,1.46254612963833,0.064,1,0,FALSE
544,0,"0",10,1.11240523142181,0.534432143207174,0.256,1,0,FALSE
544,0,"1",30,1.05909061408089,0.643248432158958,0.064,0,0,FALSE
544,0,"0",40,0.918667240221519,0.63379957285244,0.032,1,0,FALSE
544,0,"0",10,1.01222758042952,0.693970582686365,0.128,1,0,FALSE
544,1,"0",40,1.01991955142049,0.377107322631869,0.256,0,0,FALSE
544,0,"1",40,0.900798297448549,0.761197521639988,0.128,0,0,FALSE
544,1,"0",50,0.837748345370404,0.851214803746436,0.032,0,0,FALSE
544,1,"0",30,1.02949791331775,0.576659044427797,0.064,0,0,FALSE
544,0,"1",30,1.10427615144895,0.625274438331835,0.032,0,0,FALSE
544,0,"1",10,0.976395813051146,0.587959277622867,0.128,0,0,FALSE
544,1,"0",40,0.849120121955872,0.33391232161317,0.064,0,0,FALSE
544,0,"1",30,0.915455032564234,0.344378787535708,0.032,0,0,FALSE
544,0,"0",50,0.963039235663135,0.47297848415561,0.128,1,0,FALSE
544,0,"1",50,1.20227097436367,0.738093534681015,0.256,0,0,FALSE
544,1,"1",50,1.15768736746022,0.520811428830493,0.256,1,0,FALSE
544,0,"0",30,1.16003169643832,0.468644524440169,0.128,1,0,FALSE
544,1,"0",50,0.729850347529165,0.501434037447441,0.064,0,0,FALSE
544,0,"0",40,0.721622857660521,0.854062351423316,0.064,1,0,FALSE
544,0,"0",50,0.797516206691042,0.566351966311224,0.064,1,0,FALSE
544,1,"1",40,1.0621195861348,0.502548544604797,0.032,1,0,FALSE
544,0,"0",40,0.871946689608507,0.638480985910166,0.064,1,0,FALSE
544,0,"0",20,1.21401827827934,0.618798101232387,0.032,1,0,FALSE
544,1,"1",10,1.21394733863138,0.763398461967707,0.128,1,0,FALSE
544,1,"1",30,0.995231044398155,0.559912457455415,0.256,1,0,FALSE
544,0,"0",10,1.18612450663,0.923724784350954,0.256,1,0,FALSE
544,0,"1",40,1.22905416317657,0.402535715094768,0.128,0,0,FALSE
544,1,"0",20,0.825136181484908,0.976669308036566,0.064,0,0,FALSE
544,0,"1",30,1.60965081090014,1.063305938554,0.032,0,0,FALSE
544,0,"0",40,1.24803912246181,0.629472556167282,0.256,1,0,FALSE
544,1,"1",30,0.772325084712822,0.438120552122127,0.256,1,0,FALSE
544,1,"0",30,0.899844083708711,0.67632985427184,0.128,0,0,FALSE
544,0,"1",20,0.704859064049087,0.609512554053683,0.064,0,0,FALSE
544,0,"0",30,1.04661248085042,0.901709947399329,0.032,1,0,FALSE
544,1,"1",20,0.7747406552108,0.463819722731598,0.032,1,0,FALSE
544,0,"0",20,0.679718958244193,0.793614224154036,0.064,1,0,FALSE
544,0,"1",30,0.820694453877863,0.601879447878338,0.256,0,0,FALSE
544,1,"0",30,0.64030579516571,0.402241391020361,0.128,0,0,FALSE
544,1,"1",20,0.740016150089912,0.443169341997243,0.064,1,0,FALSE
544,0,"0",20,1.02964884873992,0.57780494615389,0.256,1,0,FALSE
544,1,"1",20,0.941403548492119,0.412906186088454,0.256,1,0,FALSE
544,0,"0",30,0.751003343219869,0.76043861833727,0.064,1,0,FALSE
544,0,"1",20,0.775634192910977,0.376988687389996,0.128,0,0,FALSE
544,1,"0",30,0.852635106069501,0.459512629521545,0.032,0,0,FALSE
544,1,"1",30,0.93158308617631,0.292291275177617,0.256,1,0,FALSE
544,1,"0",40,0.822948523474392,0.452079965586774,0.064,0,0,FALSE
544,1,"1",20,0.729545156104956,0.34445093466714,0.128,1,0,FALSE
544,0,"0",30,0.85838001011312,0.572492924902588,0.064,1,0,FALSE
544,1,"0",40,0.764954304300714,0.446646290384699,0.256,0,0,FALSE
544,1,"0",30,0.708189906948712,0.314232757514343,0.032,0,0,FALSE
544,1,"0",30,1.00088055725396,0.568644675375428,0.032,0,0,FALSE
544,0,"0",10,0.814454481650144,1.12527126868768,0.256,1,0,FALSE
544,1,"1",40,1.03517278332449,0.690649701525457,0.128,1,0,FALSE
544,1,"1",50,1.17785807542223,0.651244688959792,0.032,1,0,FALSE
544,0,"1",30,0.918089459424838,0.357388515323866,0.064,0,0,FALSE
544,1,"1",10,0.991941255933605,0.784768502795603,0.032,1,0,FALSE
544,1,"1",10,1.34474586248258,0.617494622925762,0.064,1,0,FALSE
544,0,"1",30,0.936277479680255,0.375606118922122,0.128,0,0,FALSE
544,1,"0",20,0.812804153742734,0.443606450980064,0.032,0,0,FALSE
544,1,"1",20,0.859671715456527,0.543615658040624,0.128,1,0,FALSE
544,1,"1",10,0.857171621121932,0.80636977669131,0.128,1,0,FALSE
544,1,"0",50,1.00572135811718,0.658170511746313,0.064,0,0,FALSE
544,0,"1",20,0.994710015320219,0.479906420037616,0.128,0,0,FALSE
544,1,"0",30,1.42568649203423,0.951289818651043,0.064,0,0,FALSE
544,0,"1",40,1.0944194646324,0.541120695510413,0.256,0,0,FALSE
544,0,"1",30,1.25986461092578,0.460299908684101,0.032,0,0,FALSE
544,1,"1",30,0.869072879168671,0.428956960764714,0.256,1,0,FALSE
544,0,"1",50,0.720250250929967,0.42025764676556,0.128,0,0,FALSE
544,1,"0",10,1.2392583033354,0.879664621491916,0.256,0,0,FALSE
544,0,"1",50,1.04040571441501,0.469617756043095,0.128,0,0,FALSE
544,0,"0",50,1.43505595930759,0.988393066026736,0.256,1,0,FALSE
544,1,"1",40,0.894351241820958,0.500877689480782,0.256,1,0,FALSE
544,0,"0",30,0.820122106756549,0.660199687563814,0.256,1,0,FALSE
544,1,"1",-30,1.047558242206,1.2299522289387,0.032,1,0,FALSE
544,0,"0",20,1.07769189552264,0.403824099858757,0.256,1,0,FALSE
544,0,"1",50,0.750707811662927,0.421702098756563,0.128,0,0,FALSE
544,1,"0",30,1.63669632547721,1.43264038880961,0.064,0,0,FALSE
544,0,"1",40,1.29429358448926,0.382909280264284,0.064,0,0,FALSE
544,0,"0",40,1.26874987736484,0.967707970145158,0.256,1,0,FALSE
544,1,"1",40,1.56442693593539,0.729054615982808,0.128,1,0,FALSE
544,1,"0",50,0.688178888661787,0.96641928350972,0.064,0,0,FALSE
544,1,"1",40,0.955081920200493,0.834512289916165,0.064,1,0,FALSE
544,0,"0",40,0.842940222026315,0.55986295063654,0.032,1,0,FALSE
544,1,"0",40,0.80635407940764,0.837190186178312,0.032,0,0,FALSE
544,1,"1",40,1.12249979246361,0.878454421275761,0.256,1,0,FALSE
544,0,"0",40,0.811517580203246,0.792521753567737,0.064,1,0,FALSE
544,1,"1",50,0.790334397428669,0.743244960643817,0.032,1,0,FALSE
544,0,"0",40,0.753015312397853,0.827199770578649,0.128,1,0,FALSE
544,0,"1",-40,1.56755311040161,1.00977548355982,0.128,0,0,FALSE
544,1,"0",50,1.12424188910797,0.534841781943105,0.032,0,0,FALSE
544,1,"1",40,0.752986936538946,0.519862346894108,0.064,1,0,FALSE
544,1,"0",40,0.720876934803557,0.747154489950743,0.128,0,0,FALSE
544,0,"0",50,1.04127480057627,0.568540529933758,0.256,1,0,FALSE
544,0,"0",30,1.16863682673266,0.944509497611783,0.032,1,0,FALSE
544,1,"1",50,1.28263110628165,0.74413608337706,0.064,1,0,FALSE
544,1,"0",40,0.79063566453103,0.421212464247365,0.032,0,0,FALSE
544,0,"1",40,0.913135155124124,0.394052842490841,0.064,0,0,FALSE
544,0,"0",50,0.657202411947772,0.554560287381057,0.256,1,0,FALSE
544,1,"1",50,1.08416249707621,0.612851245595142,0.128,1,0,FALSE
544,1,"0",50,0.828939150384162,0.444077067627572,0.032,0,0,FALSE
544,0,"1",40,1.15792705291044,0.836718362048268,0.032,0,0,FALSE
544,0,"0",50,0.676243217339739,0.702384024994448,0.064,1,0,FALSE
544,0,"1",40,0.886475431487896,0.388911982008256,0.064,0,0,FALSE
544,0,"1",30,0.925618118287995,0.764918381669559,0.256,0,0,FALSE
544,0,"1",40,1.03026315590926,1.21762412551884,0.064,0,0,FALSE
544,1,"1",20,1.01301304836757,0.34595847766567,0.256,1,0,FALSE
544,0,"0",40,0.677554544287734,0.554656584180892,0.032,1,0,FALSE
544,1,"0",50,1.26410408506729,0.893993826741353,0.128,0,0,FALSE
544,0,"1",50,1.03239345845953,0.503926283139735,0.064,0,0,FALSE
544,0,"0",30,0.871970537405461,0.409733825382777,0.128,1,0,FALSE
544,0,"0",20,0.762236862958409,0.537214788652025,0.128,1,0,FALSE
544,1,"0",50,1.35917679820769,0.695858784819022,0.032,0,0,FALSE
544,0,"0",30,0.782529526741244,0.733311598633416,0.032,1,0,FALSE
544,1,"0",40,1.10866927784868,0.726719645000063,0.256,0,0,FALSE
544,1,"1",40,1.00517708498333,1.16305583855975,0.128,1,0,FALSE
544,0,"0",40,1.13722324103676,0.963593772403896,0.128,1,0,FALSE
544,0,"0",40,1.10631347777788,0.460827880790457,0.256,1,0,FALSE
544,1,"1",40,0.971714098122902,0.66975269231014,0.256,1,0,FALSE
544,1,"0",50,0.851517580203712,0.325692982257344,0.128,0,0,FALSE
544,1,"1",50,0.907971956199035,0.370655135199428,0.032,1,0,FALSE
544,0,"0",50,0.782508999523707,0.704939965435304,0.032,1,0,FALSE
544,0,"1",50,1.11749628321547,0.620880406318232,0.064,0,0,FALSE
544,1,"0",50,0.588309749673121,0.76593478080444,0.128,0,0,FALSE
544,1,"1",40,0.943444497271441,0.454306263065897,0.064,1,0,FALSE
544,0,"0",50,1.01150369414408,0.598077384591103,0.064,1,0,FALSE
544,0,"0",40,0.708857343384996,0.37890254854504,0.128,1,0,FALSE
544,0,"1",50,0.92777951353509,0.526160278324969,0.032,0,0,FALSE
544,0,"0",50,0.660070184972137,0.643478155871853,0.032,1,0,FALSE
544,1,"0",50,0.684325507332571,0.638087648199871,0.064,0,0,FALSE
544,0,"0",40,0.677825624306686,0.585295569290407,0.032,1,0,FALSE
544,1,"0",30,0.841448376312852,0.463127231013961,0.032,0,0,FALSE
544,0,"0",40,0.82336450149864,0.543815496540628,0.064,1,0,FALSE
544,0,"0",30,0.79167500584852,0.861021983744577,0.128,1,0,FALSE
544,1,"0",40,0.760082712611184,0.624223625920713,0.128,0,0,FALSE
544,1,"0",40,1.31770095164794,0.635258514643647,0.128,0,0,FALSE
544,0,"1",20,0.690152218373492,0.31253926207684,0.128,0,0,FALSE
544,1,"1",40,0.715294135404751,0.565216630063951,0.032,1,0,FALSE
544,1,"0",40,0.739192042684183,0.820023394990712,0.064,0,0,FALSE
544,0,"1",20,0.702692838869058,0.345250892405398,0.128,0,0,FALSE
544,1,"0",30,0.788486344117671,0.316923936094157,0.064,0,0,FALSE
544,1,"1",40,0.593893152814358,0.601344230871648,0.032,1,0,FALSE
544,1,"0",40,1.36261842770502,0.708498720822856,0.032,0,0,FALSE
544,0,"1",30,0.74361414868664,0.469319809518754,0.256,0,0,FALSE
544,0,"0",50,0.7343098855149,0.521391624594107,0.128,1,0,FALSE
544,1,"1",40,1.50127736647893,1.12495732301008,0.256,1,0,FALSE
544,0,"0",40,0.668350804108195,0.449520100824535,0.064,1,0,FALSE
544,1,"1",40,0.794993170171976,0.543087384062819,0.256,1,0,FALSE
544,0,"0",50,0.767541639310308,0.469379278076813,0.064,1,0,FALSE
544,1,"1",-40,0.768390801995061,0.400815655021928,0.256,1,0,FALSE
544,0,"0",40,0.563526757077314,0.61208479551971,0.032,1,0,FALSE
544,0,"1",40,1.08433577094041,0.43940139011573,0.064,0,0,FALSE
544,0,"0",40,0.987747968031093,0.445449976228178,0.256,1,0,FALSE
544,0,"1",20,1.05190488049667,0.991981404756196,0.128,0,0,FALSE
544,1,"0",10,0.913685767544433,1.00811187333521,0.256,0,0,FALSE
544,1,"0",50,0.974595455334522,0.637267163245007,0.128,0,0,FALSE
544,1,"1",30,0.987969541232102,0.49394401805196,0.064,1,0,FALSE
544,1,"1",30,0.977758458043449,0.458713275524788,0.128,1,0,FALSE
544,0,"1",10,0.976291969481856,0.444228304919787,0.256,0,0,FALSE
544,0,"0",20,0.708295863614418,1.28405503105465,0.064,1,0,FALSE
544,0,"0",40,0.980297795587219,0.486032888828777,0.256,1,0,FALSE
544,0,"0",20,2.35333046556171,1.34169726882316,0.256,1,0,FALSE
544,0,"0",50,0.882609371580184,0.50006535503827,0.032,1,0,FALSE
544,1,"0",40,0.804992038156837,0.627265880293213,0.032,0,0,FALSE
544,1,"1",40,1.11128740368411,0.650542537376285,0.256,1,0,FALSE
549,0,"TIMEOUT",50,5.00755882312963,0,0.032,0,1,FALSE
549,0,"1",30,2.74757756925304,7.48637042157655,0.256,0,1,FALSE
549,1,"0",-30,2.35501775749889,3.20270988639118,0.128,0,1,FALSE
549,1,"0",40,2.84881478317454,4.84317826777999,0.064,0,1,FALSE
549,0,"0",-30,1.98503540179646,3.06859148998489,0.032,1,1,FALSE
549,0,"0",40,1.69427488577995,1.57403375207726,0.032,1,1,FALSE
549,0,"1",30,1.24518660844606,6.52532281215978,0.256,0,1,FALSE
549,0,"0",-30,1.18304275836679,3.49169993524859,0.128,1,1,FALSE
549,0,"0",-50,1.22660953275068,5.46824313208158,0.064,1,1,FALSE
549,1,"0",-50,1.24138365102629,15.3343930980458,0.128,0,1,FALSE
549,1,"1",-50,2.32520236605662,7.12636667838925,0.256,1,1,FALSE
549,1,"0",30,2.33927433486702,7.5439451683457,0.064,0,1,FALSE
549,1,"1",40,1.62369829911343,2.49830937743862,0.256,1,0,FALSE
549,1,"1",-30,2.41954819127102,8.0944689881471,0.256,1,0,FALSE
549,0,"1",-30,2.18701234798948,1.46805899142241,0.032,0,0,FALSE
549,1,"1",-30,1.90104975269269,2.82778984418977,0.256,1,0,FALSE
549,0,"1",30,1.94937671405519,2.85308141281153,0.256,0,0,FALSE
549,1,"0",30,1.91782768358546,4.48644347410044,0.256,0,0,FALSE
549,0,"1",-30,2.94732128167967,3.61134608331323,0.032,0,0,FALSE
549,0,"0",-30,2.09703941062884,1.49152454881766,0.128,1,0,FALSE
549,1,"0",-50,2.70296179685043,2.72024505801219,0.064,0,0,FALSE
549,1,"0",-30,2.39717962921341,1.22771045239735,0.032,0,0,FALSE
549,0,"0",40,1.83483367721364,1.3352262590616,0.128,1,0,FALSE
549,1,"0",-40,1.72641709066834,1.26113681198214,0.256,0,0,FALSE
549,1,"0",-30,1.65332592745754,4.86090346652316,0.128,0,0,FALSE
549,0,"0",50,1.75122747861641,0.939812568958616,0.128,1,0,FALSE
549,0,"0",-30,1.7603493842606,1.55260581673193,0.032,1,0,FALSE
549,1,"0",-40,1.79067946393951,1.09346255378937,0.032,0,0,FALSE
549,1,"0",-40,2.5512419683733,1.74414047819236,0.128,0,0,FALSE
549,0,"0",-50,2.29664335727692,0.827921761350473,0.032,1,0,FALSE
549,1,"0",-30,2.50493904491351,1.00987748608761,0.064,0,0,FALSE
549,0,"0",40,2.35747739371518,1.12584897145373,0.256,1,0,FALSE
549,1,"0",-50,1.821760596012,0.678648890552809,0.128,0,0,FALSE
549,1,"0",-40,2.97251745940233,5.75911564184353,0.256,0,0,FALSE
549,1,"0",50,3.1941349690659,3.80090832662908,0.064,0,0,FALSE
549,0,"0",-50,2.76195774726523,0.98463783909427,0.064,1,0,FALSE
549,0,"0",40,3.51444221228408,1.04368571113748,0.032,1,0,FALSE
549,1,"0",-50,1.96005989099527,1.03240211490076,0.064,0,0,FALSE
549,1,"0",50,2.12514078459051,0.852698339866009,0.064,0,0,FALSE
549,1,"0",-50,3.00234643499134,0.888538451437373,0.256,0,0,FALSE
549,1,"0",40,3.62894359107455,0.901449428484775,0.128,0,0,FALSE
549,1,"0",40,2.82125737883337,0.710694798932411,0.032,0,0,FALSE
549,0,"0",30,2.26635010572989,0.818103139900137,0.032,1,0,FALSE
549,1,"0",-50,3.92160468019173,2.38834661309514,0.032,0,0,FALSE
549,0,"0",50,2.06045790650137,0.921664752307814,0.064,1,0,FALSE
549,1,"0",50,2.76890950995963,1.05421402880177,0.064,0,0,FALSE
549,1,"0",-50,2.44271157686319,0.580901594929863,0.128,0,0,FALSE
549,0,"0",-40,2.91321450726548,0.712878827899694,0.064,1,0,FALSE
549,0,"0",-50,4.05184948161384,1.03540572073683,0.032,1,0,FALSE
549,1,"0",50,3.78921116858395,1.12653723490192,0.128,0,0,FALSE
549,0,"0",-40,2.12542876850674,0.693162495075725,0.256,1,0,FALSE
549,0,"0",-50,1.67157185183559,0.645548852366395,0.064,1,0,FALSE
549,0,"0",-50,3.01813181754341,0.709686855224892,0.128,1,0,FALSE
549,0,"0",-50,3.83629050151166,0.785160375948995,0.032,1,0,FALSE
549,0,"0",50,2.32455636439892,0.609091416780837,0.256,1,0,FALSE
549,1,"0",50,3.82196556569636,0.592805232009385,0.128,0,0,FALSE
549,1,"0",-50,1.74529301759787,0.58402021321049,0.256,0,0,FALSE
549,1,"0",-50,2.81757486751676,3.6792628939962,0.128,0,0,FALSE
549,1,"0",-50,2.24442499060417,0.694378729037009,0.064,0,0,FALSE
549,0,"0",50,1.26696410917444,0.866987051289529,0.064,1,0,FALSE
549,1,"1",50,2.16772708543064,1.37053296646103,0.032,1,0,FALSE
549,0,"0",-40,3.27642410914414,1.07772516855691,0.064,1,0,FALSE
549,0,"0",30,3.46059646480111,1.65044488081429,0.064,1,0,FALSE
549,1,"0",-50,2.16413573883474,0.888586146887392,0.064,0,0,FALSE
549,0,"0",50,3.74920042201411,4.42941631939076,0.128,1,0,FALSE
549,1,"1",50,1.96289927958697,0.871864061931614,0.128,1,0,FALSE
549,0,"0",50,2.81459541127505,0.738168585301377,0.064,1,0,FALSE
549,0,"0",40,2.8985463453359,0.8695019297041,0.032,1,0,FALSE
549,0,"0",40,3.81515507813171,1.29380396868428,0.256,1,0,FALSE
549,0,"0",50,4.8072424634397,1.17663496529264,0.128,1,0,FALSE
549,0,"1",50,2.42168331730925,0.735385948256124,0.064,0,0,FALSE
549,0,"0",40,3.92025834028935,0.697793179852422,0.256,1,0,FALSE
549,1,"1",50,4.70289598920522,0.958867202888709,0.128,1,0,FALSE
549,1,"0",-50,3.35520008693868,3.89265414610831,0.128,0,0,FALSE
549,1,"0",50,3.29696665997524,0.934207448036876,0.256,0,0,FALSE
549,1,"0",-50,2.71426863707276,0.595996902814601,0.064,0,0,FALSE
549,0,"0",40,3.78286827754509,2.52546620037826,0.032,1,0,FALSE
549,1,"0",-50,3.43652716753911,0.969375597137026,0.032,0,0,FALSE
549,1,"0",40,4.32989976408891,0.878034585238434,0.064,0,0,FALSE
549,0,"0",-40,4.32183198825084,0.610501753109973,0.064,1,0,FALSE
549,0,"0",-50,4.20205362115614,0.628386641047895,0.032,1,0,FALSE
549,1,"TIMEOUT",50,5.00670483308891,0,0.128,0,0,FALSE
549,0,"0",50,1.993192531134,0.461178470032755,0.256,1,0,FALSE
549,0,"0",-50,2.05542845154274,0.679308476356789,0.256,1,0,FALSE
549,1,"0",50,3.77568648996204,1.06128835068829,0.256,0,0,FALSE
549,1,"0",-50,2.58439905997692,0.976683566351887,0.032,0,0,FALSE
549,1,"0",-50,3.09558711438021,0.71034915785864,0.064,0,0,FALSE
549,0,"0",50,2.8286649651262,0.920660129170399,0.064,1,0,FALSE
549,1,"0",-40,2.41752204027865,0.734206240556668,0.032,0,0,FALSE
549,1,"0",-50,3.36325971228769,0.744387407797389,0.032,0,0,FALSE
549,1,"0",-40,3.16298923682794,0.573034260727931,0.032,0,0,FALSE
549,0,"0",50,2.70524061297765,0.62554061131645,0.128,1,0,FALSE
549,0,"0",-30,3.53809674025746,8.34340934921382,0.032,1,0,FALSE
549,1,"0",-40,4.31769667203538,2.35944709502999,0.256,0,0,FALSE
549,0,"0",-30,2.83474673867226,2.32722580021899,0.064,1,0,FALSE
549,1,"0",50,2.07101127937017,0.631265876471531,0.256,0,0,FALSE
549,1,"0",-50,3.93589007104468,1.12447908569593,0.128,0,0,FALSE
549,1,"0",50,4.52006363418186,0.663027121503837,0.128,0,0,FALSE
549,0,"0",30,3.76512858904479,1.91788926505204,0.032,1,0,FALSE
549,1,"0",-50,2.30981333872722,0.494470195626374,0.032,0,0,FALSE
549,1,"0",-50,3.64622353166668,0.854424130274449,0.128,0,0,FALSE
549,1,"0",-50,4.00246597548574,0.451452220781706,0.256,0,0,FALSE
549,0,"TIMEOUT",50,5.00498145763949,0,0.128,0,0,FALSE
549,0,"0",-50,2.332828808052,1.05239888489246,0.256,1,0,FALSE
549,0,"0",50,2.39286681347573,2.81106443866529,0.256,1,0,FALSE
549,0,"0",50,2.38951545347646,0.770550173046999,0.064,1,0,FALSE
549,1,"0",-40,2.25375186593318,3.28575370130315,0.256,0,0,FALSE
549,0,"0",-50,2.66050197951216,0.759044098669197,0.128,1,0,FALSE
549,0,"0",50,1.87384764926322,0.986343706087675,0.128,1,0,FALSE
549,0,"0",50,2.42506576991174,1.35097420974262,0.064,1,0,FALSE
549,1,"0",-50,1.59062210865226,0.557264575412497,0.256,0,0,FALSE
549,1,"0",-50,2.3972629453144,0.554574008696713,0.256,0,0,FALSE
549,0,"0",-50,3.17402862028871,0.795153176350519,0.064,1,0,FALSE
549,0,"0",-50,2.181436206582,0.51635304896161,0.256,1,0,FALSE
549,0,"0",-50,2.57609159941319,3.65185280218301,0.032,1,0,FALSE
549,1,"0",50,2.41270238492312,1.86365591657534,0.128,0,0,FALSE
549,0,"0",-50,1.41249409466935,0.536039496662561,0.032,1,0,FALSE
549,0,"0",50,1.89562545186142,0.765570526627358,0.128,1,0,FALSE
549,0,"0",-50,2.26717783308728,0.812303011001553,0.032,1,0,FALSE
549,0,"0",-50,2.50584103227453,0.869396878966596,0.256,1,0,FALSE
549,1,"0",-50,1.78644543625461,0.661166093365755,0.032,0,0,FALSE
549,0,"0",-50,2.1384127980778,0.636110285161529,0.256,1,0,FALSE
549,0,"0",50,1.51341947695054,0.76012449116027,0.128,1,0,FALSE
549,1,"0",50,2.99229175125295,0.599685753399506,0.064,0,0,FALSE
549,1,"0",-40,2.77963826925913,2.32694264622219,0.064,0,0,FALSE
549,1,"0",-40,2.60437439720333,2.29327328134142,0.064,0,0,FALSE
549,0,"0",50,4.01363063496863,1.01759690402215,0.064,1,0,FALSE
549,0,"0",-50,2.2073230627114,0.611048439559061,0.064,1,0,FALSE
549,0,"0",-50,2.85548127878178,0.700111842810176,0.256,1,0,FALSE
549,0,"0",-50,3.2350510235657,0.708772793066688,0.128,1,0,FALSE
549,1,"0",-50,2.58414488549298,4.09231182560371,0.032,0,0,FALSE
549,1,"0",50,2.19400667434419,0.650542686672416,0.256,0,0,FALSE
549,0,"0",50,3.16189767514868,1.24217153155245,0.128,1,0,FALSE
549,0,"0",-50,2.76308915577503,0.9261650292743,0.128,1,0,FALSE
549,1,"0",-50,1.98564034914272,0.552835841621272,0.064,0,0,FALSE
549,1,"0",-50,1.95452691698773,0.52757657308178,0.064,0,0,FALSE
549,0,"0",-50,3.21246722824546,2.77265511209145,0.064,1,0,FALSE
549,0,"0",-50,3.77938077420602,0.736897411012556,0.064,1,0,FALSE
549,0,"0",50,2.98696042636083,0.693040539622307,0.128,1,0,FALSE
549,1,"0",-50,3.05885346780624,0.49226231893478,0.032,0,0,FALSE
549,1,"0",-50,2.54145685448451,0.576441768535413,0.128,0,0,FALSE
549,1,"0",-50,2.09419670146657,0.493990222433116,0.256,0,0,FALSE
549,0,"0",-50,3.18300532649457,4.19343976260955,0.128,1,0,FALSE
549,1,"0",-50,2.48827039093664,0.778675002302043,0.032,0,0,FALSE
549,1,"0",-50,2.2814891847549,0.54545149931265,0.256,0,0,FALSE
549,0,"0",-50,3.13254897462297,0.66173572192993,0.128,1,0,FALSE
549,1,"0",50,2.53733089623647,0.830396491063759,0.032,0,0,FALSE
549,0,"0",-50,3.13907057266217,2.7372195062316,0.064,1,0,FALSE
549,1,"0",-50,2.61141853209725,0.512107550219633,0.128,0,0,FALSE
549,0,"0",-50,2.74297616585949,0.552225762485527,0.032,1,0,FALSE
549,0,"0",-50,1.95955154202692,0.626224044845905,0.256,1,0,FALSE
549,0,"0",-50,3.04204142561089,0.451082128243521,0.256,1,0,FALSE
549,0,"0",-50,3.59374887742149,1.23440441816906,0.032,1,0,FALSE
549,1,"0",-50,3.1365913149002,0.484360269690398,0.032,0,0,FALSE
549,0,"0",-50,4.25241639334848,3.17784908616357,0.032,1,0,FALSE
549,0,"0",-50,2.65181748340093,0.812041289769579,0.256,1,0,FALSE
549,1,"0",-50,2.46580915480945,0.543863663463388,0.128,0,0,FALSE
549,0,"0",-50,2.82963396761287,0.601838387893979,0.064,1,0,FALSE
549,0,"0",-50,2.3898019280429,0.746637546280399,0.256,1,0,FALSE
549,0,"0",-50,3.08889616730856,2.87064662049105,0.128,1,0,FALSE
549,1,"0",50,1.58155967138428,0.60099134086119,0.032,0,0,FALSE
549,1,"0",-50,2.04276410223125,0.920691221773159,0.032,0,0,FALSE
549,1,"0",-50,1.72428256836999,1.20931993232109,0.032,0,0,FALSE
549,1,"0",50,1.58629601063812,0.721427784410771,0.128,0,0,FALSE
549,0,"0",-50,1.90684595728246,0.676480558821931,0.064,1,0,FALSE
549,0,"0",-50,1.61902565441653,0.624553194765002,0.256,1,0,FALSE
549,1,"0",-50,2.38711287067737,0.600423523516394,0.128,0,0,FALSE
549,1,"0",-50,2.97282204616535,0.751185518695507,0.064,0,0,FALSE
549,0,"0",-50,2.72142144514201,0.584266539075878,0.032,1,0,FALSE
549,1,"0",50,2.06597125896346,0.885645329996478,0.256,0,0,FALSE
549,0,"0",50,2.67015095006069,4.80019138553785,0.032,1,0,FALSE
549,1,"0",-50,2.0620511760097,0.685849394071847,0.256,0,0,FALSE
549,1,"0",50,4.03107358532446,3.73522776841139,0.032,0,0,FALSE
549,1,"0",-50,2.2922599039753,0.720214569148608,0.064,0,0,FALSE
549,1,"0",50,2.81551037904294,0.635435002120677,0.032,0,0,FALSE
549,0,"0",50,3.89367054217355,1.12064594128355,0.128,1,0,FALSE
549,0,"0",50,4.23611179451086,2.2175621889797,0.032,1,0,FALSE
549,0,"0",-50,3.29227680869168,0.495079369151965,0.128,1,0,FALSE
549,1,"0",50,4.15793019861542,2.12016325125936,0.128,0,0,FALSE
549,1,"0",-50,3.40675071731862,0.703153182388283,0.064,0,0,FALSE
549,0,"0",-50,2.9677533481149,0.670873022940941,0.032,1,0,FALSE
549,0,"0",50,3.70794295262033,7.43190463325102,0.128,1,0,FALSE
549,0,"0",-50,3.81746438312111,0.597415389631409,0.256,1,0,FALSE
549,0,"0",-50,3.8372930115601,0.719123611209914,0.032,1,0,FALSE
549,1,"0",-50,4.57229437752161,0.485584956010338,0.128,0,0,FALSE
549,1,"0",50,4.41843066877779,0.542511588032357,0.128,0,0,FALSE
549,1,"0",-50,1.58683515033871,0.612361875638831,0.064,0,0,FALSE
549,0,"0",-50,1.68956511108065,0.596342242017854,0.032,1,0,FALSE
549,1,"0",50,2.4213536753417,0.55167001993861,0.128,0,0,FALSE
549,0,"0",-50,3.72316293278709,0.519153194463346,0.064,1,0,FALSE
549,0,"0",-50,4.98951515160641,0.50821312621003,0.064,1,0,FALSE
549,1,"0",-50,4.05375186593318,0.528104845465161,0.032,0,0,FALSE
549,1,"TIMEOUT",50,5.00647148762969,0,0.128,0,0,FALSE
549,0,"0",-50,1.84601946759271,0.664438363442663,0.064,1,0,FALSE
549,0,"0",-50,3.48429627326457,0.509081907877699,0.064,1,0,FALSE
549,0,"0",-50,2.12869620866422,1.14475870781532,0.064,1,0,FALSE
549,1,"0",50,3.59996045503858,0.526227516350336,0.256,0,0,FALSE
549,1,"0",-50,2.89658147394005,0.659201221968979,0.256,0,0,FALSE
549,0,"0",-50,1.90659932954749,0.602921799084172,0.064,1,0,FALSE
