"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Coherence","Accuracy","Training","cond","Int.Block","five_s_to","exclude_subj"
794,0,"1",30,2.89061292995745,1.24733728882344,0.032,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",20,2.24700825158646,1.14908526139706,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",10,1.93284742483264,0.581270234655589,0.032,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",30,2.11939221691107,0.900001660280395,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.98296190865617,0.637635822193231,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.32066972661437,0.502684974017087,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",20,1.40149998717243,0.699407883912791,0.064,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.929110286335,0.714780865727924,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",30,1.6360413500187,0.744934562342241,0.064,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",30,1.7542734842794,1.31913110020477,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.16064684493886,0.381740244724322,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.81822262538457,0.780470583617222,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.41700669696368,1.56820081534889,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",10,2.61778944333876,0.514414698605891,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.32194995313324,0.619858151745517,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",20,1.69297988495603,0.599884082297795,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.45529183942545,0.734750407147687,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",10,1.97002561358362,0.431934421972837,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",10,2.46051900340896,0.464260066197254,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.51697756660357,0.617457991153002,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.74260292601679,0.666304323218297,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.7826404181472,0.650893607773352,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",10,1.22431011608569,0.665028322862927,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",20,1.52295457324013,0.498968664487824,0.064,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",10,3.14141839197325,0.68604867034452,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.51137638690136,0.565097601803951,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",10,1.87721658649389,0.46839536993159,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.72898018078925,0.632413186241873,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.23159029128868,0.949910873172339,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.46558708242094,0.546579144774936,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.52249361924268,0.465274346115533,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.00994054689724,0.565868273417465,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,1.56581484260084,0.547806544218678,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",50,2.02217620396568,0.496995346690062,0.064,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",30,1.98376940829214,1.46459966885252,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,1.96618100972055,0.620131343210116,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",20,2.1344627259681,0.632207613438368,0.064,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.75438517581671,0.48389664608473,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.8086370764575,0.986270091270562,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",30,2.0958256042283,1.13627394010127,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.60144565074751,0.531857294437941,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",10,1.69429663763382,0.618126631037798,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,1.88071796528297,0.584858551723417,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.42546325574582,0.581115073978901,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.29189798638225,0.467558890872169,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.40784738709778,0.518564793921541,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",50,2.01869686162146,0.563112511110492,0.064,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",10,2.44266948813666,0.567827705239411,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",40,1.88656758319121,0.597652968354058,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",20,1.87644651862141,0.418213569315616,0.032,0,0,"Expt","Post",TRUE,FALSE
794,0,"1",50,1.70947098963382,0.568422990949359,0.032,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.77706670852797,0.464584877267014,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",20,2.32113339742878,0.815733715299051,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,2.35663832619693,0.581983551157638,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.48572355740517,0.615415545351338,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.78445978274243,0.482821690496989,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.82635407123249,0.58604640632635,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",30,2.18206505579315,0.90311030747043,0.064,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.97592836044356,1.45110853851633,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.51850653319713,0.618382012231275,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.31858441540692,0.430080040568952,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.47029171112785,0.65423831653595,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",10,2.51688308160007,0.551467007979285,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.5092642093515,0.581438375702593,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.23752292317664,0.630034156482201,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",30,1.98356504296325,0.415202727690339,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",50,2.06155652723834,0.531295818058308,0.064,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",10,2.29868822816573,0.668452121310402,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.92765105148684,0.536181266310159,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",30,2.33163360949419,0.51935961505631,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.91509722446417,0.583633265363518,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.61126816685637,0.616051281507593,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",20,2.35933824273152,0.717107370284852,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.51380854560947,0.56759013431659,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.44842854534043,0.984863683497533,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,2.68933964642184,0.517196421646047,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.45449943323899,1.00041929606954,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.38225130897993,0.531398151659407,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.85684133311594,0.565959739728365,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.48962340330053,0.864532050189096,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.8550388731854,0.652016258663498,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",10,2.85763132434664,0.563350383901969,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",10,1.64013741078088,0.500325263870414,0.032,0,0,"Expt","Post",TRUE,FALSE
794,0,"1",10,1.6786549923853,0.619424365962856,0.032,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.02557011738466,0.564307912438177,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,1.95497110358719,0.534202816739678,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",50,1.30593278282322,0.586494983690791,0.032,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.9794560018382,0.601807893573772,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,2.49099539800594,0.499137409267947,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",20,1.53000230929675,0.450119615598116,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",40,1.91074940494215,0.899695263222791,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.93945533772046,0.600444954940118,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",50,1.43211675086385,1.16480901501607,0.032,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.39844235584699,0.451804648480844,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",30,1.98474353962624,0.768379823675845,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,1.66853362594685,0.565515992264263,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.54603819548711,1.28169149287697,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.58694929657225,0.567799933287781,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",10,2.4025037016687,0.56552897263458,0.032,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",40,1.56507073545782,0.548440771035384,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",20,2.00929967896454,0.514014118416701,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.62483114201669,0.351911359183025,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",20,2.66293003128888,0.532076753217727,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",30,1.90985496702697,0.6864311383944,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.54010737481108,0.653328181437217,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.37819418932451,0.564870294427034,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",10,1.7394287732495,0.76823613402294,0.064,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.35197958157724,0.531034701350611,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.35440992907761,1.1994696161272,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.48096338479826,1.06789728604443,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.54384089087369,0.831384718483314,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.92466285003675,0.635070841111708,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",50,3.14536804625811,0.71817960904818,0.064,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",30,2.42991039018333,0.638223561177962,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.89532721847389,0.665070584523957,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.01557312097773,0.966335566663183,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,1.95678865697142,1.03196400513826,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",30,2.27582044226816,0.551048315647058,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.54013424115349,0.548141618830152,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.66089181165071,0.984325752899516,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.50343723161845,0.58761461589532,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.07128848263901,0.480698343795724,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",10,1.67051901850197,0.434124783598352,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.44049301248742,0.517584625205956,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,2.34777092367224,0.617424785559997,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",50,1.46265110431332,1.13189532993408,0.064,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",20,3.05057815464539,0.683146501563955,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.38752043275954,0.613239069702104,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",30,2.60279168471601,0.701122499959078,0.032,0,0,"Expt","Post",TRUE,FALSE
794,0,"1",50,2.63030764981499,0.597776130915154,0.032,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",20,1.8633568740841,0.616005397416186,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",10,2.91319424215192,0.667020356537309,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",40,1.69309187836573,1.06467604171112,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.81769888263429,0.598819390252233,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",40,2.56506318873307,0.584502346274909,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.8932370773619,0.484911227864213,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,1.24399046697747,0.632213650820777,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,1.48507574648457,0.584447707984131,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.7709369561635,0.567711485662498,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.50953558960091,0.568408501236234,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.48054922049772,0.44971873354027,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.51974027189519,0.680981195069384,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",40,1.77924559912551,0.500248287269846,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.44519160381239,0.568958204723895,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,2.77293110292172,0.451921773663256,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",30,1.56382009209879,0.583178952481598,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.36839672834333,0.698579857184086,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",10,1.93124480219185,0.532777693090029,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.78471063590003,0.683067411882803,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",10,3.19326711333264,0.448382963117212,0.032,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.50880506656924,0.683426636016462,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.81693817269476,0.438779000178445,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.34778148909006,0.729551618849859,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.01934376693331,0.648258593078703,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.26857558574155,0.664163468114566,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.2713974573561,0.482805087700486,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.58936123005673,0.599563497395255,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.50259592265543,0.551568435970694,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.49808267890709,0.704236882658675,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.55329512677761,0.648390509842895,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.36289818410669,0.520727987331804,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.31359029430663,0.598462581070606,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",20,1.86805244672345,0.636590751640964,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.47811615618039,0.486493021540809,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.03146078947932,0.38283210498048,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",10,3.10032405639533,0.999237478849012,0.032,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.84642624811409,0.467254908770323,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.49541868478619,0.549352717349771,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.54581390680326,0.666675018375739,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.31077959184395,0.534039203732274,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.5314066039864,0.885529757495504,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.3545382234077,0.50171174828941,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.56155064079212,0.533317736768629,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.07334209759953,0.651529042064678,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.40372657307656,0.551015411925502,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",40,3.74149778352538,0.532955192069523,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",30,2.00132882743469,0.966035508852918,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",10,2.88586000220291,0.718020825944841,0.128,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.95156420980487,0.61358229477657,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.31723626835458,0.452130667024758,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",20,1.44592906983616,0.467874645870179,0.128,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.70390603421396,0.516729430266656,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",40,2.99339269084577,0.781846200752072,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",10,2.67057607174851,0.681043681954034,0.032,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.54479117455799,0.548985342749394,0.032,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",10,1.83597493883315,0.580358288344927,0.032,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.74338204996102,0.61419840945024,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.1668411972709,0.466473973607644,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",10,1.73766917871777,0.368484572230838,0.032,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",40,2.91794747177139,0.368455894673243,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.55204387968034,1.11017675940506,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.11656159109063,0.485146987572312,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",30,3.17022213032003,0.74717352487985,0.032,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",20,1.38958974490687,0.932861008935608,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.65710727972351,0.451351543077268,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.84544155136216,0.569815814615227,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.9997530711405,0.434116331267171,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",10,2.83864647967834,0.533797708515078,0.064,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.94146820036322,0.466471558654681,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.31714268895984,0.352059576871805,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"0",10,3.83778554922901,0.500092220983468,0.128,0,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,2.28235047295317,0.500965226197615,0.064,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",40,2.05257139579393,0.616153313240036,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.46654038479365,0.613328422932886,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.17576595490798,0.583182876784354,0.032,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,2.2352661503721,0.516144709970802,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.45791206253506,0.632182558311149,0.256,1,0,"Expt","Post",TRUE,FALSE
794,0,"1",10,3.47094223887287,0.549059904398397,0.032,0,0,"Expt","Post",TRUE,FALSE
794,1,"1",40,3.35710229888372,0.616911608223803,0.128,1,0,"Expt","Post",TRUE,FALSE
794,0,"0",50,1.97563524562493,0.366189763921313,0.128,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",10,2.95600349564478,0.530277613848448,0.064,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.40910286035761,0.548146146865562,0.256,1,0,"Expt","Post",TRUE,FALSE
794,1,"1",50,1.28463954574522,0.819388141676784,0.064,1,0,"Expt","Post",TRUE,FALSE
882,1,"1",40,3.37583870534581,48.8672920386598,0.128,1,1,"Expt","Practice",TRUE,FALSE
882,0,"TIMEOUT",50,5.01351588359466,0,0.128,0,1,"Expt","Practice",TRUE,FALSE
882,1,"0",30,2.42176203967026,1.23239235728036,0.032,0,1,"Expt","Practice",TRUE,FALSE
882,1,"1",30,2.39506927139522,1.6667492781562,0.256,1,1,"Expt","Practice",TRUE,FALSE
882,1,"1",40,2.77728797851887,1.18236783042084,0.032,1,1,"Expt","Practice",TRUE,FALSE
882,0,"0",30,2.97673253951874,1.73735946110531,0.064,1,1,"Expt","Practice",TRUE,FALSE
882,0,"0",40,3.78882088450331,1.05075293681154,0.256,1,1,"Expt","Practice",TRUE,FALSE
882,1,"0",20,2.92771927388466,0.851792271852843,0.064,0,1,"Expt","Practice",TRUE,FALSE
882,0,"0",30,3.7709088823467,1.4292299774061,0.256,1,1,"Expt","Practice",TRUE,FALSE
882,1,"1",30,3.08793837041955,1.61667886720528,0.032,1,1,"Expt","Practice",TRUE,FALSE
882,0,"0",30,3.07113030327309,1.25314917310234,0.128,1,1,"Expt","Practice",TRUE,FALSE
882,1,"0",40,3.97782711659232,0.881974344152724,0.064,0,1,"Expt","Practice",TRUE,FALSE
882,0,"0",30,1.76602554717474,0.932362019444583,0.064,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",40,2.49281506447005,0.847893935300759,0.064,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",10,2.97572369324917,0.833016924287193,0.128,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",30,3.56616923683032,1.25247630705417,0.064,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",40,2.18232466315385,0.867122388266609,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",50,2.80571226750547,0.98331388794037,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",10,4.21005706833967,0.732293495177175,0.032,1,0,"Expt","Pre",TRUE,FALSE
882,1,"0",20,2.67813698514143,0.815190652927384,0.032,0,0,"Expt","Pre",TRUE,FALSE
882,1,"1",30,3.49709979337058,1.1167409012923,0.128,1,0,"Expt","Pre",TRUE,FALSE
882,0,"1",20,3.92985590282117,0.853018765687011,0.128,0,0,"Expt","Pre",TRUE,FALSE
882,0,"0",20,2.26636711197346,1.1190888385427,0.128,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",30,1.87345469474536,1.60043559699995,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,0,"1",30,3.28390811710409,0.617830195657094,0.128,0,0,"Expt","Pre",TRUE,FALSE
882,0,"1",30,2.67595809454366,0.46576126084628,0.128,0,0,"Expt","Pre",TRUE,FALSE
882,1,"1",30,2.70332372886688,0.799311436760006,0.128,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",30,1.80551152460254,0.695444343655254,0.064,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",20,2.42122169411962,0.620144323580549,0.032,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",30,1.32377052520681,0.631195748475846,0.032,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",50,2.45700041808956,0.83337675216177,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",50,2.09499697376299,0.74721729588788,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",30,3.13888782396307,0.716054753003758,0.128,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",30,2.81883934379951,0.815407696751179,0.064,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",50,1.77746728872077,0.799340718054795,0.128,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",50,2.38385483722598,0.75217277775309,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,0,"1",20,3.41022671873006,0.900236212510266,0.064,0,0,"Expt","Pre",TRUE,FALSE
882,1,"1",20,2.9711745270869,0.702482721771928,0.032,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",20,3.42413835260959,0.514060002504266,0.064,1,0,"Expt","Pre",TRUE,FALSE
882,1,"0",10,3.96415516671189,0.41669909243146,0.064,0,0,"Expt","Pre",TRUE,FALSE
882,0,"1",10,2.86527102555195,0.76523827276472,0.032,0,0,"Expt","Pre",TRUE,FALSE
882,1,"1",30,1.56346026422759,0.632891950510326,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",50,3.73124238724262,0.98168258774234,0.032,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",50,1.58299722733127,1.21569145363534,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",20,2.36987649029109,0.49997237898421,0.128,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",50,1.91158920455922,0.548692529799184,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,0,"1",20,3.98029821640381,0.647498788752244,0.064,0,0,"Expt","Pre",TRUE,FALSE
882,1,"1",50,1.38331600102177,0.584940961965942,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",50,2.52286522001307,0.604068288808805,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",10,2.65635894641676,0.734738332386827,0.064,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",40,2.40770309370419,0.635350975568173,0.128,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",10,3.42736080442043,0.584989864746574,0.032,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",10,3.99440032964037,0.449353773889132,0.032,1,0,"Expt","Pre",TRUE,FALSE
882,0,"0",50,1.40869533717702,0.632106487315497,0.256,1,0,"Expt","Pre",TRUE,FALSE
882,0,"1",10,3.16349497916235,0.634700145954383,0.032,0,0,"Expt","Pre",TRUE,FALSE
882,1,"0",10,2.87345680782525,0.535077029428096,0.064,0,0,"Expt","Pre",TRUE,FALSE
882,0,"0",20,2.49278216074884,0.594538283781731,0.064,1,0,"Expt","Pre",TRUE,FALSE
882,1,"1",10,2.22626894416683,0.666798180936952,0.032,1,0,"Expt","Pre",TRUE,FALSE
