fold,decoder,source,accuracy_train,accuracy_test,score,n_sample,feature importance T-7,feature importance T-6,feature importance T-5,feature importance T-4,feature importance T-3,feature importance T-2,feature importance T-1,weight T-7 C-0,weight T-7 C-1,weight T-7 C-2,weight T-7 C-3,weight T-6 C-0,weight T-6 C-1,weight T-6 C-2,weight T-6 C-3,weight T-5 C-0,weight T-5 C-1,weight T-5 C-2,weight T-5 C-3,weight T-4 C-0,weight T-4 C-1,weight T-4 C-2,weight T-4 C-3,weight T-3 C-0,weight T-3 C-1,weight T-3 C-2,weight T-3 C-3,weight T-2 C-0,weight T-2 C-1,weight T-2 C-2,weight T-2 C-3,weight T-1 C-0,weight T-1 C-1,weight T-1 C-2,weight T-1 C-3,hidden states T-7,hidden states T-6,hidden states T-5,hidden states T-4,hidden states T-3,hidden states T-2,hidden states T-1
3,RF,mixed_4,incorrect trials,incorrect trials,0.6033903761436032,168.91735537190084,0.005780033858178506,0.00849612396739487,0.008533411516497787,0.011824830425039855,0.007651081793490045,0.011794473801954983,0.025727841681512653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,RNN,cognitive,correct trials,correct trials,0.5716237115033808,911.8620689655172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1147326773257348,0.162725197697251,0.1871501018946198,0.20305449242607274,0.2074063492499977,0.21216196136484886,0.21588084036644933
3,RNN,cognitive,correct trials,incorrect trials,0.5753578186314866,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12029083724680285,0.16975652980323797,0.19055768366817427,0.19640040034749384,0.20526710448615337,0.20976486091833862,0.2107504032573652
3,RNN,cognitive,incorrect trials,correct trials,0.5632453770923488,911.8620689655172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20436729414116903,0.28713348398691624,0.3271284632213499,0.3512587742344744,0.36122928448449604,0.3683027796789832,0.3726057495022642
3,RNN,cognitive,incorrect trials,incorrect trials,0.5922774890474678,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2121504664677998,0.2944321432632619,0.3317933349987899,0.3457526185539091,0.35805861598373145,0.36549119869696683,0.36937362914797905
3,RNN,mem_4,correct trials,correct trials,0.6235471638076668,102.89115646258503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019729014080600675,-0.029675982309644727,-0.03487380258232153,-0.03591701329755438,-0.04034491941076625,-0.04328595512085987,-0.042501554802237516
3,RNN,mem_4,correct trials,incorrect trials,0.6316801848287813,66.53061224489795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012349412502023248,-0.02141576336750596,-0.02782674487300066,-0.0334947830775664,-0.03019260985105217,-0.026133183134699145,-0.02524452108325956
3,RNN,mem_4,incorrect trials,correct trials,0.6055362791305038,102.89115646258503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08853707794451668,0.12168938813685141,0.13678097251017077,0.14578804859359348,0.14639481041995417,0.14601668162855636,0.14723195470980413
3,RNN,mem_4,incorrect trials,incorrect trials,0.6007497342688972,66.53061224489795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09468870368021141,0.12878324073536612,0.14302336520414013,0.14735791707715515,0.15477371478031965,0.1606257164971206,0.16273350377652643
3,RNN,mixed_4,correct trials,correct trials,0.6378407582713378,457.7190082644628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04996662915638341,-0.07772791074023173,-0.09277383201998035,-0.1020445957287284,-0.10471618238043748,-0.10837757701923963,-0.11127411778339172
3,RNN,mixed_4,correct trials,incorrect trials,0.5967939619680196,168.91735537190084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04863326168765337,-0.06654034025412946,-0.07991183476045358,-0.08496817862153176,-0.09721207470933269,-0.09729729656539934,-0.09589886666210137
3,RNN,mixed_4,incorrect trials,correct trials,0.6213745750210271,457.7190082644628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060648000254565154,0.07489114384020655,0.07789871700623742,0.07635612065388152,0.0764152747771341,0.0734901466399185,0.07081585030229223
3,RNN,mixed_4,incorrect trials,incorrect trials,0.5941151379567892,168.91735537190084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06251380434558026,0.08543457505716519,0.08986445429661766,0.09287769979631821,0.08444072267671754,0.08379647384728652,0.08330147879001923
3,SVM,cognitive,correct trials,correct trials,0.5789823765459193,911.8620689655172,,,,,,,,-0.0704100832924573,-0.04611422291161293,-0.005050419159704707,0.09873340355605877,-0.0668595545691968,-0.047124159943093574,0.0002999612487259997,0.09103771028767298,-0.057947133016420446,-0.05306061870608412,-0.002865784220051903,0.09512887193163587,-0.07815684434257435,-0.04978417453187511,-0.006102254759569711,0.10686280449256177,-0.06166937101018802,-0.05357762394555225,-0.009980739018094185,0.10588833512827481,-0.08418413763165768,-0.054315024620343856,-0.014465755701510803,0.12384494854315328,-0.1382851918490372,-0.09631658992662923,-0.01956058590533056,0.20179017436923316,,,,,,,
3,SVM,cognitive,correct trials,incorrect trials,0.5837727617752411,513.0,,,,,,,,-0.0704100832924573,-0.04611422291161293,-0.005050419159704707,0.09873340355605877,-0.0668595545691968,-0.047124159943093574,0.0002999612487259997,0.09103771028767298,-0.057947133016420446,-0.05306061870608412,-0.002865784220051903,0.09512887193163587,-0.07815684434257435,-0.04978417453187511,-0.006102254759569711,0.10686280449256177,-0.06166937101018802,-0.05357762394555225,-0.009980739018094185,0.10588833512827481,-0.08418413763165768,-0.054315024620343856,-0.014465755701510803,0.12384494854315328,-0.1382851918490372,-0.09631658992662923,-0.01956058590533056,0.20179017436923316,,,,,,,
3,SVM,cognitive,incorrect trials,correct trials,0.5785488240909621,911.8620689655172,,,,,,,,-0.04303448125247424,-0.03572283620120716,0.015499863926417425,0.10028373928002778,-0.04256054343647142,-0.03625384298580534,0.012000209035088279,0.10343427771220999,-0.046928724978486894,-0.03768779514784714,0.01718733087055169,0.10347205910490766,-0.05724054422711769,-0.03348827767249985,0.01784289597311896,0.10906868341995825,-0.04758755488288194,-0.04544442300505525,0.007725221037462901,0.13128309693411405,-0.07519582531914829,-0.03626790698515046,0.019776746958815213,0.1370583784113428,-0.10537105223503024,-0.058548983621621614,0.032591986356874464,0.1927967159776451,,,,,,,
3,SVM,cognitive,incorrect trials,incorrect trials,0.6089692115045894,513.0,,,,,,,,-0.04303448125247424,-0.03572283620120716,0.015499863926417425,0.10028373928002778,-0.04256054343647142,-0.03625384298580534,0.012000209035088279,0.10343427771220999,-0.046928724978486894,-0.03768779514784714,0.01718733087055169,0.10347205910490766,-0.05724054422711769,-0.03348827767249985,0.01784289597311896,0.10906868341995825,-0.04758755488288194,-0.04544442300505525,0.007725221037462901,0.13128309693411405,-0.07519582531914829,-0.03626790698515046,0.019776746958815213,0.1370583784113428,-0.10537105223503024,-0.058548983621621614,0.032591986356874464,0.1927967159776451,,,,,,,
3,SVM,mem_4,correct trials,correct trials,0.6230404615210107,102.89115646258503,,,,,,,,-0.07041008329245749,-0.04611422291161293,-0.005050419159704713,0.09873340355605885,-0.0668595545691968,-0.04712415994309358,0.00029996124872599966,0.09103771028767269,-0.057947133016420425,-0.053060618706084084,-0.002865784220051903,0.0951288719316356,-0.07815684434257437,-0.049784174531875065,-0.0061022547595697115,0.10686280449256147,-0.06166937101018805,-0.0535776239455521,-0.009980739018094171,0.10588833512827511,-0.08418413763165768,-0.05431502462034386,-0.014465755701510818,0.12384494854315312,-0.13828519184903704,-0.09631658992662956,-0.0195605859053306,0.201790174369233,,,,,,,
3,SVM,mem_4,correct trials,incorrect trials,0.6347920346054975,66.53061224489795,,,,,,,,-0.07041008329245749,-0.04611422291161293,-0.005050419159704713,0.09873340355605885,-0.0668595545691968,-0.04712415994309358,0.00029996124872599966,0.09103771028767269,-0.057947133016420425,-0.053060618706084084,-0.002865784220051903,0.0951288719316356,-0.07815684434257437,-0.049784174531875065,-0.0061022547595697115,0.10686280449256147,-0.06166937101018805,-0.0535776239455521,-0.009980739018094171,0.10588833512827511,-0.08418413763165768,-0.05431502462034386,-0.014465755701510818,0.12384494854315312,-0.13828519184903704,-0.09631658992662956,-0.0195605859053306,0.201790174369233,,,,,,,
3,SVM,mem_4,incorrect trials,correct trials,0.6184219182894031,102.89115646258503,,,,,,,,-0.04303448125247411,-0.035722836201207066,0.015499863926417407,0.10028373928002804,-0.04256054343647154,-0.036253842985805286,0.012000209035088312,0.10343427771221024,-0.04692872497848707,-0.03768779514784714,0.01718733087055169,0.10347205910490766,-0.05724054422711768,-0.033488277672499935,0.017842895973119006,0.10906868341995803,-0.04758755488288193,-0.04544442300505543,0.007725221037462902,0.13128309693411427,-0.07519582531914842,-0.03626790698515051,0.019776746958815164,0.1370583784113428,-0.10537105223503031,-0.05854898362162158,0.03259198635687446,0.19279671597764567,,,,,,,
3,SVM,mem_4,incorrect trials,incorrect trials,0.6182866927901691,66.53061224489795,,,,,,,,-0.04303448125247411,-0.035722836201207066,0.015499863926417407,0.10028373928002804,-0.04256054343647154,-0.036253842985805286,0.012000209035088312,0.10343427771221024,-0.04692872497848707,-0.03768779514784714,0.01718733087055169,0.10347205910490766,-0.05724054422711768,-0.033488277672499935,0.017842895973119006,0.10906868341995803,-0.04758755488288193,-0.04544442300505543,0.007725221037462902,0.13128309693411427,-0.07519582531914842,-0.03626790698515051,0.019776746958815164,0.1370583784113428,-0.10537105223503031,-0.05854898362162158,0.03259198635687446,0.19279671597764567,,,,,,,
3,SVM,mixed_4,correct trials,correct trials,0.636813902881515,457.7190082644628,,,,,,,,-0.07041008329245735,-0.04611422291161293,-0.005050419159704711,0.09873340355605882,-0.0668595545691968,-0.04712415994309358,0.00029996124872599966,0.09103771028767278,-0.05794713301642047,-0.0530606187060841,-0.002865784220051903,0.09512887193163569,-0.07815684434257436,-0.04978417453187508,-0.0061022547595697115,0.10686280449256157,-0.061669371010188045,-0.05357762394555215,-0.009980739018094176,0.10588833512827502,-0.08418413763165768,-0.05431502462034386,-0.014465755701510822,0.12384494854315332,-0.1382851918490373,-0.09631658992662946,-0.019560585905330576,0.20179017436923305,,,,,,,
3,SVM,mixed_4,correct trials,incorrect trials,0.5965234288775368,168.91735537190084,,,,,,,,-0.07041008329245735,-0.04611422291161293,-0.005050419159704711,0.09873340355605882,-0.0668595545691968,-0.04712415994309358,0.00029996124872599966,0.09103771028767278,-0.05794713301642047,-0.0530606187060841,-0.002865784220051903,0.09512887193163569,-0.07815684434257436,-0.04978417453187508,-0.0061022547595697115,0.10686280449256157,-0.061669371010188045,-0.05357762394555215,-0.009980739018094176,0.10588833512827502,-0.08418413763165768,-0.05431502462034386,-0.014465755701510822,0.12384494854315332,-0.1382851918490373,-0.09631658992662946,-0.019560585905330576,0.20179017436923305,,,,,,,
3,SVM,mixed_4,incorrect trials,correct trials,0.6271978327567128,457.7190082644628,,,,,,,,-0.04303448125247416,-0.035722836201207135,0.015499863926417431,0.10028373928002796,-0.04256054343647149,-0.036253842985805335,0.012000209035088302,0.10343427771221016,-0.04692872497848702,-0.03768779514784714,0.01718733087055169,0.10347205910490766,-0.05724054422711772,-0.03348827767249986,0.017842895973118972,0.1090686834199581,-0.04758755488288193,-0.04544442300505538,0.007725221037462892,0.131283096934114,-0.07519582531914833,-0.03626790698515049,0.01977674695881519,0.1370583784113428,-0.1053710522350303,-0.058548983621621586,0.03259198635687446,0.1927967159776455,,,,,,,
3,SVM,mixed_4,incorrect trials,incorrect trials,0.5968594068567652,168.91735537190084,,,,,,,,-0.04303448125247416,-0.035722836201207135,0.015499863926417431,0.10028373928002796,-0.04256054343647149,-0.036253842985805335,0.012000209035088302,0.10343427771221016,-0.04692872497848702,-0.03768779514784714,0.01718733087055169,0.10347205910490766,-0.05724054422711772,-0.03348827767249986,0.017842895973118972,0.1090686834199581,-0.04758755488288193,-0.04544442300505538,0.007725221037462892,0.131283096934114,-0.07519582531914833,-0.03626790698515049,0.01977674695881519,0.1370583784113428,-0.1053710522350303,-0.058548983621621586,0.03259198635687446,0.1927967159776455,,,,,,,
4,RF,cognitive,correct trials,correct trials,0.5789423214117823,911.8620689655172,0.0061491748061112345,0.002229463148920798,0.001867370806642291,0.0005907136173136088,0.005422919003134475,0.005388315126819497,0.012494905504624782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RF,cognitive,correct trials,incorrect trials,0.5914657903886787,513.0,-0.0007642026997884099,-0.0016343232432882947,-0.00995990492957358,0.005297483644970713,-0.004572212912260394,0.003419078511193939,0.012065075252542367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RF,cognitive,incorrect trials,correct trials,0.5699335484527424,911.8620689655172,0.002505056040078162,-0.005108187056558818,0.006397666488142119,-0.002813441130486554,0.0003669188184041231,0.010744299420684132,0.013229222288261245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RF,cognitive,incorrect trials,incorrect trials,0.6039685784191461,513.0,0.007053970450918769,0.006114340460077858,0.00882179330351178,0.011503219694674644,0.002734914943183856,0.004023168822609801,0.02359942148141999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RF,mem_4,correct trials,correct trials,0.6137840006358496,102.89115646258503,0.008557269569258414,0.00527806575637495,0.003616720656346601,0.00815144199481325,0.005913910927643376,0.011476136424599739,0.01829236109136101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RF,mem_4,correct trials,incorrect trials,0.6135379246673587,66.53061224489795,0.003127312408167239,0.0029567408498496887,0.0004604399028591702,0.003724022000555938,0.002705266696782167,0.005623000552837249,0.012256818921008342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RF,mem_4,incorrect trials,correct trials,0.6091785691784521,102.89115646258503,0.008778009494147695,0.005753999595911177,0.0031835261027596197,0.005193224304313294,0.008863225051121842,0.010188845627953193,0.01906720065750196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RF,mem_4,incorrect trials,incorrect trials,0.6127421106548553,66.53061224489795,0.004705299859029254,0.004888929582998943,0.004851002624450619,0.004519484426828669,0.012560280158322194,0.0069293123136708185,0.022416993781802973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RF,mixed_4,correct trials,correct trials,0.6230501576447354,457.7190082644628,0.008266425708863503,0.007627575615407018,0.006342768480710409,0.012005251186607358,0.00930651766368203,0.012716180710860538,0.024042834088108117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RF,mixed_4,correct trials,incorrect trials,0.6025377212861271,168.91735537190084,0.01191914250234605,0.010637400053687721,0.00879465987715353,0.011103996744382168,0.009215340358203627,0.01659794111364769,0.028277071624648924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RF,mixed_4,incorrect trials,correct trials,0.6195251660457375,457.7190082644628,0.0088263876068846,0.010383592222327622,0.009464063253264272,0.00985734814783484,0.011008294120144741,0.012239264832873232,0.02239520255277119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RF,mixed_4,incorrect trials,incorrect trials,0.6006750417397236,168.91735537190084,0.009227841513934104,0.011159500693453003,0.010259827018088469,0.008809687493813927,0.016851695088858476,0.01597442495832181,0.02549788935082641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RNN,cognitive,correct trials,correct trials,0.5761038180138468,911.8620689655172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15104049439649045,0.2359379523249086,0.28495596301067494,0.31807366826025574,0.3358930686767074,0.3494012849726554,0.35753007915042256
4,RNN,cognitive,correct trials,incorrect trials,0.5830925001177915,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15999043281002762,0.24356066055553055,0.2913242169795023,0.3149307468456441,0.33258428733431916,0.3437811735236011,0.352516070146772
4,RNN,cognitive,incorrect trials,correct trials,0.5719477737062701,911.8620689655172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1498122453989311,0.23422380790499778,0.28320024096428403,0.31617874512448907,0.33416910953726087,0.3475580123071184,0.3557794123176143
4,RNN,cognitive,incorrect trials,incorrect trials,0.5801184993121535,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1580995884309148,0.24145929762108745,0.289161832524121,0.3132365522611801,0.3307714095210721,0.342070863121885,0.3505659767870802
4,RNN,mem_4,correct trials,correct trials,0.6207909004402129,102.89115646258503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056973828881864946,0.08120452524376653,0.09447654091426785,0.10331423769128464,0.10483258770664736,0.10515903390774083,0.10680787298245495
4,RNN,mem_4,correct trials,incorrect trials,0.6239586663510783,66.53061224489795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061931379158479447,0.08779539297125777,0.10041742668990805,0.10489514661750117,0.11328529126895236,0.12037319002425945,0.12284605524686425
4,RNN,mem_4,incorrect trials,correct trials,0.6212373948038002,102.89115646258503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05731479138243613,0.08179711386067223,0.09547582831586944,0.10467940754515315,0.10673433684167408,0.10739315702535566,0.1093448168965576
4,RNN,mem_4,incorrect trials,incorrect trials,0.6247502442554121,66.53061224489795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0621388357981634,0.08823102399656156,0.101334030606521,0.1063144011553662,0.114961205348515,0.12234907969080076,0.12507714897546232
4,RNN,mixed_4,correct trials,correct trials,0.6251659923781331,457.7190082644628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031334999164981066,0.038484969010869084,0.039761343970894814,0.03739940790721208,0.03726165927772185,0.03475999965694202,0.03249018914393373
4,RNN,mixed_4,correct trials,incorrect trials,0.5914182305379972,168.91735537190084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03336804457131989,0.04820191623856629,0.05082393284359839,0.05419704144097064,0.04663721121528209,0.04671738004554371,0.046630318990950895
4,RNN,mixed_4,incorrect trials,correct trials,0.6257001154514122,457.7190082644628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03325086392650827,0.04183407449971669,0.04436071006935244,0.043085778784391675,0.043731713929205884,0.04196405141375774,0.04025921854960216
4,RNN,mixed_4,incorrect trials,incorrect trials,0.591030651575277,168.91735537190084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035194650304182395,0.05113661962884578,0.0550332351126862,0.059411227642481544,0.052862193904940256,0.05363658304549446,0.054243255574025276
4,SVM,cognitive,correct trials,correct trials,0.5835917322413406,911.8620689655172,,,,,,,,-0.05744866486408548,-0.053464912207949224,0.0254564540623427,0.06993207002455004,-0.039280096093849054,-0.06412468745202002,0.006351675577199695,0.09563891788825868,-0.07269079361974712,-0.053291318801171515,0.030401161417633223,0.07378496140695716,-0.07176527048041238,-0.05349227193191078,0.02484634679372105,0.08202017507377767,-0.06803406662899973,-0.04569820500471743,0.022366275779215527,0.0732039651751864,-0.05892969610282874,-0.0777087338703364,0.030677352465449528,0.09092996668213014,-0.09585581660328904,-0.0931025737100839,-0.00043505032368810066,0.17097480724173042,,,,,,,
4,SVM,cognitive,correct trials,incorrect trials,0.5970456335395482,513.0,,,,,,,,-0.05744866486408548,-0.053464912207949224,0.0254564540623427,0.06993207002455004,-0.039280096093849054,-0.06412468745202002,0.006351675577199695,0.09563891788825868,-0.07269079361974712,-0.053291318801171515,0.030401161417633223,0.07378496140695716,-0.07176527048041238,-0.05349227193191078,0.02484634679372105,0.08202017507377767,-0.06803406662899973,-0.04569820500471743,0.022366275779215527,0.0732039651751864,-0.05892969610282874,-0.0777087338703364,0.030677352465449528,0.09092996668213014,-0.09585581660328904,-0.0931025737100839,-0.00043505032368810066,0.17097480724173042,,,,,,,
4,SVM,cognitive,incorrect trials,correct trials,0.5806929199589189,911.8620689655172,,,,,,,,-0.060656538672486,-0.04926480765193905,0.031003191560294862,0.06579757779988574,-0.055632049161940124,-0.048158711734420094,0.0267796906675974,0.06573635210178969,-0.04697366016532237,-0.05571861507357189,0.013644449092253689,0.08329698168189807,-0.05528875713008273,-0.05361126257505602,0.020731705346000377,0.07688137897836539,-0.06923638508988185,-0.06539404630131081,0.030657929471018815,0.08849326153452354,-0.051403418657382266,-0.06123401018614087,0.006058194631240093,0.10418249077898518,-0.10096982618238472,-0.07632079835791751,-0.0011733566344424992,0.16312159309687313,,,,,,,
4,SVM,cognitive,incorrect trials,incorrect trials,0.5997945895701516,513.0,,,,,,,,-0.060656538672486,-0.04926480765193905,0.031003191560294862,0.06579757779988574,-0.055632049161940124,-0.048158711734420094,0.0267796906675974,0.06573635210178969,-0.04697366016532237,-0.05571861507357189,0.013644449092253689,0.08329698168189807,-0.05528875713008273,-0.05361126257505602,0.020731705346000377,0.07688137897836539,-0.06923638508988185,-0.06539404630131081,0.030657929471018815,0.08849326153452354,-0.051403418657382266,-0.06123401018614087,0.006058194631240093,0.10418249077898518,-0.10096982618238472,-0.07632079835791751,-0.0011733566344424992,0.16312159309687313,,,,,,,
4,SVM,mem_4,correct trials,correct trials,0.6284405190942001,102.89115646258503,,,,,,,,-0.05744866486408544,-0.05346491220794919,0.025456454062342634,0.06993207002454993,-0.03928009609384906,-0.06412468745202013,0.006351675577199711,0.09563891788825875,-0.07269079361974723,-0.05329131880117167,0.030401161417633285,0.07378496140695728,-0.07176527048041238,-0.053492271931910904,0.024846346793721028,0.08202017507377767,-0.06803406662899984,-0.04569820500471725,0.022366275779215457,0.07320396517518661,-0.0589296961028288,-0.0777087338703364,0.03067735246544954,0.09092996668213041,-0.09585581660328876,-0.0931025737100839,-0.0004350503236881016,0.17097480724173045,,,,,,,
4,SVM,mem_4,correct trials,incorrect trials,0.6348079331361007,66.53061224489795,,,,,,,,-0.05744866486408544,-0.05346491220794919,0.025456454062342634,0.06993207002454993,-0.03928009609384906,-0.06412468745202013,0.006351675577199711,0.09563891788825875,-0.07269079361974723,-0.05329131880117167,0.030401161417633285,0.07378496140695728,-0.07176527048041238,-0.053492271931910904,0.024846346793721028,0.08202017507377767,-0.06803406662899984,-0.04569820500471725,0.022366275779215457,0.07320396517518661,-0.0589296961028288,-0.0777087338703364,0.03067735246544954,0.09092996668213041,-0.09585581660328876,-0.0931025737100839,-0.0004350503236881016,0.17097480724173045,,,,,,,
4,SVM,mem_4,incorrect trials,correct trials,0.6270894882902054,102.89115646258503,,,,,,,,-0.06065653867248601,-0.04926480765193906,0.03100319156029486,0.06579757779988586,-0.05563204916194022,-0.04815871173441996,0.026779690667597326,0.06573635210178956,-0.046973660165322534,-0.05571861507357201,0.013644449092253652,0.08329698168189784,-0.055288757130082855,-0.053611262575056016,0.02073170534600036,0.07688137897836538,-0.06923638508988185,-0.06539404630131078,0.030657929471018877,0.08849326153452354,-0.05140341865738223,-0.06123401018614077,0.006058194631240109,0.1041824907789852,-0.1009698261823844,-0.07632079835791751,-0.001173356634442503,0.1631215930968726,,,,,,,
4,SVM,mem_4,incorrect trials,incorrect trials,0.6359289509975156,66.53061224489795,,,,,,,,-0.06065653867248601,-0.04926480765193906,0.03100319156029486,0.06579757779988586,-0.05563204916194022,-0.04815871173441996,0.026779690667597326,0.06573635210178956,-0.046973660165322534,-0.05571861507357201,0.013644449092253652,0.08329698168189784,-0.055288757130082855,-0.053611262575056016,0.02073170534600036,0.07688137897836538,-0.06923638508988185,-0.06539404630131078,0.030657929471018877,0.08849326153452354,-0.05140341865738223,-0.06123401018614077,0.006058194631240109,0.1041824907789852,-0.1009698261823844,-0.07632079835791751,-0.001173356634442503,0.1631215930968726,,,,,,,
4,SVM,mixed_4,correct trials,correct trials,0.6319654513905864,457.7190082644628,,,,,,,,-0.05744866486408549,-0.0534649122079492,0.025456454062342655,0.06993207002455006,-0.03928009609384906,-0.06412468745202009,0.006351675577199706,0.09563891788825873,-0.07269079361974719,-0.05329131880117162,0.030401161417633268,0.07378496140695724,-0.07176527048041238,-0.05349227193191086,0.024846346793721035,0.08202017507377767,-0.0680340666289998,-0.04569820500471731,0.022366275779215482,0.07320396517518647,-0.058929696102828735,-0.0777087338703364,0.030677352465449538,0.09092996668213033,-0.09585581660328885,-0.0931025737100839,-0.0004350503236881014,0.17097480724173045,,,,,,,
4,SVM,mixed_4,correct trials,incorrect trials,0.5931771560920078,168.91735537190084,,,,,,,,-0.05744866486408549,-0.0534649122079492,0.025456454062342655,0.06993207002455006,-0.03928009609384906,-0.06412468745202009,0.006351675577199706,0.09563891788825873,-0.07269079361974719,-0.05329131880117162,0.030401161417633268,0.07378496140695724,-0.07176527048041238,-0.05349227193191086,0.024846346793721035,0.08202017507377767,-0.0680340666289998,-0.04569820500471731,0.022366275779215482,0.07320396517518647,-0.058929696102828735,-0.0777087338703364,0.030677352465449538,0.09092996668213033,-0.09585581660328885,-0.0931025737100839,-0.0004350503236881014,0.17097480724173045,,,,,,,
4,SVM,mixed_4,incorrect trials,correct trials,0.6319618008393727,457.7190082644628,,,,,,,,-0.060656538672486,-0.04926480765193906,0.03100319156029486,0.06579757779988582,-0.05563204916194021,-0.048158711734420004,0.02677969066759735,0.0657363521017897,-0.046973660165322485,-0.05571861507357199,0.013644449092253663,0.08329698168189793,-0.05528875713008283,-0.053611262575056016,0.020731705346000367,0.07688137897836538,-0.06923638508988185,-0.0653940463013108,0.03065792947101886,0.08849326153452354,-0.05140341865738224,-0.0612340101861408,0.006058194631240104,0.1041824907789852,-0.1009698261823845,-0.07632079835791751,-0.0011733566344425009,0.16312159309687285,,,,,,,
4,SVM,mixed_4,incorrect trials,incorrect trials,0.5918346363075322,168.91735537190084,,,,,,,,-0.060656538672486,-0.04926480765193906,0.03100319156029486,0.06579757779988582,-0.05563204916194021,-0.048158711734420004,0.02677969066759735,0.0657363521017897,-0.046973660165322485,-0.05571861507357199,0.013644449092253663,0.08329698168189793,-0.05528875713008283,-0.053611262575056016,0.020731705346000367,0.07688137897836538,-0.06923638508988185,-0.0653940463013108,0.03065792947101886,0.08849326153452354,-0.05140341865738224,-0.0612340101861408,0.006058194631240104,0.1041824907789852,-0.1009698261823845,-0.07632079835791751,-0.0011733566344425009,0.16312159309687285,,,,,,,
5,RF,cognitive,correct trials,correct trials,0.5861295854648392,911.8620689655172,0.003223260931272869,0.007497076734182938,0.0063736336948549376,0.003767907470710014,0.0027240436930380317,0.009819435211597274,0.028639264217519868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,RF,cognitive,correct trials,incorrect trials,0.5993268200209576,513.0,0.006043283980110917,0.003080159255558322,0.0026060859828749205,0.002694838406571719,0.00021711607457563953,0.0014617624301606145,0.02169902823489204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,RF,cognitive,incorrect trials,correct trials,0.5664618674613325,911.8620689655172,-0.003629580686095398,-0.00039704932920678706,0.0034134446318052746,-0.004560133661726655,-0.001184216350118566,0.001499651147834658,0.01967585217073482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,RF,cognitive,incorrect trials,incorrect trials,0.5950712104004998,513.0,0.0043760969503915574,0.0005904245991359898,-0.0026380425226199865,0.0014970654021978324,-0.0035196873782923194,0.005517902370559857,0.013936897152417796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,RF,mem_4,correct trials,correct trials,0.6214539001723668,102.89115646258503,0.004513238720504981,0.0017637107462346738,0.007821093655967358,0.005098577184478229,0.005164735078097057,0.011380757400427205,0.032161355774999706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
